Fechas Referencia,Am,Dc,Gc,Explotacion,Id Punto,Contrato,Direccion,Localidad,Contador,Marca,Modelo,Calibre,Fecha Instalacion,Modulo,Tipo Telelectura,Sistema,Telelectura Ov,Uso,Actividad,Zona,Barrio,Sector,Subsector
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3588972,4309897,,GRANADA,P21FA015829K,CONTAZARA,CZ4000RI,13,22/10/2021,32053DD5R,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3578811,4296324,,GRANADA,P21FA015833G,CONTAZARA,CZ4000RI,13,22/10/2021,32053DD9V,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3578870,4296412,,GRANADA,P21FA015834H,CONTAZARA,CZ4000RI,13,22/10/2021,32053DDAM,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3578834,4296357,,GRANADA,P21FA015736G,CONTAZARA,CZ4000RI,13,22/10/2021,32053D78C,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3599535,4323361,,GRANADA,P21FA015832F,CONTAZARA,CZ4000RI,13,22/10/2021,32053DD8U,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3579316,4297009,,GRANADA,P21FA015681I,CONTAZARA,CZ4000RI,13,27/10/2021,32053D41P,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,USOS COMUNITARIOS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3583368,4302416,,GRANADA,P21FA015678N,CONTAZARA,CZ4000RI,13,27/10/2021,32053D3EQ,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3580505,4298644,,GRANADA,P21FA015677M,CONTAZARA,CZ4000RI,13,27/10/2021,32053D3DP,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3579261,11136857,,GRANADA,P21FA026100L,CONTAZARA,CZ4000RI,13,22/8/2022,320565F4M,VHF - Contador sistema Suez,Leer por telelectura,S,COMERCIAL,LOCALES COMERCIALES Y PROFESIONALES,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3636456,11191356,,GRANADA,P21FA024669N,CONTAZARA,CZ4000RI,13,25/10/2022,3205605DW,VHF - Contador sistema Suez,Leer por telelectura,S,COMERCIAL,"TRASTEROS, GARAJES Y OTROS",G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3598989,10577716,,GRANADA,P21FA015676L,CONTAZARA,CZ4000RI,13,27/10/2021,32053D3CO,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3613071,4339595,,GRANADA,P21FA025953S,CONTAZARA,CZ4000RI,13,11/3/2022,32056561L,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G10, ,S68 FERNANDO DE LOS RIOS, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3620085,11019135,,GRANADA,P21FA026301S,CONTAZARA,CZ4000RI,13,20/4/2022,320566BDG,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G17, ,S89 LANCHA DEL GENIL, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3577363,9982483,,GRANADA,P21FA026357I,CONTAZARA,CZ4000RI,13,1/6/2022,320566F5Q,VHF - Contador sistema Suez,Ambos,N,INDUSTRIAL,INDUSTRIAS CON AGUA EN PROCESO PRODUCTIVO,G24, ,S37 SAN FRANCISCO JAVIER, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3538673,11506692,,GRANADA,I23LA289124K,ITRON,AQUADIS + C,13,26/10/2023, ,IM - Contador i-meter,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S27 CARTUJA,LINARES
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3600999,11338313,,GRANADA,I23LA069521X,ITRON,AQUADIS + C,13,11/4/2023, ,IM - Contador i-meter,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S27 CARTUJA,LINARES
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3582766,11375147,,GRANADA,I23LA096136V,ITRON,AQUADIS + C,13,19/5/2023, ,IM - Contador i-meter,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S27 CARTUJA,LINARES
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3541888,11435192,,GRANADA,I23LA287754A,ITRON,AQUADIS + C,13,26/7/2023, ,IM - Contador i-meter,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S27 CARTUJA,LINARES
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3600677,11413148,,GRANADA,I23LA095752J,ITRON,AQUADIS + C,13,23/3/2023, ,IM - Contador i-meter,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S27 CARTUJA,LINARES
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3620111,11503789,,GRANADA,I23LA333975C,ITRON,AQUADIS + C,13,20/10/2023, ,IM - Contador i-meter,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S27 CARTUJA,LINARES
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3478763,4122161,,GRANADA,I17BF045606,ITRON,FLOSTAR M,50,20/2/2018, ,IM - Contador i-meter,Leer por telelectura,S,COMERCIAL,CENTROS DE ENSEÑANZA,G54, ,S0 TRANSPORTE, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3570778,4285771,,GRANADA,P22FA012694K,CONTAZARA,CZ4000RI,13,17/3/2023,32063196D,VHF - Contador sistema Suez,Ambos,N,COMERCIAL,RIEGO ZONAS PUBLICAS,G04, ,S52 ESTADIO DE LA JUVENTUD, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3564065,4275901,,GRANADA,I21BG037104J,ITRON,FLODIS,65,9/11/2021,"2,69721E+15",IM - Contador i-meter,Ambos,N,COMERCIAL,LOCALES COMERCIALES Y PROFESIONALES,G52, ,CARLOS V, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3483381,4130388,,GRANADA,D11UF150532P,ITRON,FLOSTAR M,50,24/8/2012, ,IM - Contador i-meter,Leer por telelectura,N,INDUSTRIAL,"HOTELES, HOSTALES, PENSIONES Y RESIDENCIAS",G70, ,CARLOS V, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3497733,10890273,,GRANADA,P21FA016172W,CONTAZARA,CZ4000RI,13,29/11/2021,32053F2CS, , ,N,DOMESTICO,VIVIENDAS,G30, ,S48 SAGRADA FAMILIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3468902,10856584,,GRANADA,P21FA016319X,CONTAZARA,CZ4000RI,13,18/10/2021,32053FBFT, , ,N,DOMESTICO,VIVIENDAS,G30, ,S45 ARZOBISPO GUERRERO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3635436,11055796,,GRANADA,P21FA026389Q,CONTAZARA,CZ4000RI,13,31/5/2022,32056715L,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,USOS COMUNITARIOS,G30, ,S48 SAGRADA FAMILIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3469271,10865379,,GRANADA,P21FA015705Z,CONTAZARA,CZ4000RI,13,3/11/2021,32053D59Z,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G30, ,S48 SAGRADA FAMILIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7866967,10963421,,GRANADA,P21FA025880S,CONTAZARA,CZ4000RI,13,17/2/2022,32056518I,VHF - Contador sistema Suez,Ambos,N,INDUSTRIAL,VIVIENDAS,G38, ,S11 SAN ANTON, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3463457,11023923,,GRANADA,P22VA185848J,CONTAZARA,CZ4000,13,28/4/2022,32056670P,VHF - Contador sistema Suez,Ambos,N,INDUSTRIAL,LOCALES COMERCIALES Y PROFESIONALES,G29, ,S8 MELCHOR ALMAGRO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3468451,10887953,,GRANADA,P21FA016124O,CONTAZARA,CZ4000RI,13,22/11/2021,32053EFCV, , ,N,COMERCIAL,LOCALES COMERCIALES Y PROFESIONALES,G29, ,S99 CATEDRAL, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3547687,10953843,,GRANADA,P21FA026569S,CONTAZARA,CZ4000RI,13,9/2/2022,320567C9R, , ,N,COMUNIDAD PROPIETARIOS,USOS COMUNITARIOS,G29, ,S99 CATEDRAL, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3470521,10964256,,GRANADA,P21FA010362C,CONTAZARA,CZ4000RI,13,16/6/2021,3205287AF, , ,N,DOMESTICO,VIVIENDAS,G30, ,S45 ARZOBISPO GUERRERO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3550263,10857817,,GRANADA,P21FA016284D,CONTAZARA,CZ4000RI,13,20/10/2021,32053F9CG,VHF - Contador sistema Suez,Leer manualmente,N,DOMESTICO,VIVIENDAS,G37, ,S10 ALHAMAR, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3593485,11464159,,GRANADA,P21FA025706F,CONTAZARA,CZ4000RI,13,1/9/2023,3205646AH,VHF - Contador sistema Suez,Ambos,N,COMERCIAL,LOCALES COMERCIALES Y PROFESIONALES,G37, ,S10 ALHAMAR, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3474023,4113294,,GRANADA,P21FA016273A,CONTAZARA,CZ4000RI,13,2/11/2021,32053F91F,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G37, ,S10 ALHAMAR, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3474458,10816755,,GRANADA,P21FA009897H,CONTAZARA,CZ4000RI,13,31/8/2021,320526A9U,VHF - Contador sistema Suez,Leer manualmente,N,DOMESTICO,VIVIENDAS,G37, ,S10 ALHAMAR, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3568535,4282379,,GRANADA,P21FA025821H,CONTAZARA,CZ4000RI,13,4/3/2022,320564DDE,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G37, ,S10 ALHAMAR, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3491027,10735486,,GRANADA,P21FA010270Z,CONTAZARA,CZ4000RI,13,31/5/2021,3205281EX, , ,N,DOMESTICO,VIVIENDAS,G29, ,S48 SAGRADA FAMILIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3484168,11015018,,GRANADA,P21FA026306X,CONTAZARA,CZ4000RI,13,19/4/2022,320566C2H,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G29, ,S48 SAGRADA FAMILIA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3515165,4188708,,GRANADA,I21JC064119D,ITRON,AQUADIS,25,9/9/2021,"2,69721E+15",VHF - Contador sistema Suez,Leer por telelectura,S,COMERCIAL,VIVIENDAS,G16, ,S14 CARRETERA DE LA SIERRA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3496976,11011355,,GRANADA,P21FA026223V,CONTAZARA,CZ4000RI,13,7/4/2022,3205666FS,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S14 CARRETERA DE LA SIERRA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3585171,10960732,,GRANADA,P21FA025869X,CONTAZARA,CZ4000RI,13,17/2/2022,3205650DB,VHF - Contador sistema Suez,Ambos,N,COMERCIAL,LOCALES COMERCIALES Y PROFESIONALES,G34, ,S99 CATEDRAL, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3600126,11010520,,GRANADA,P21FA026199M,CONTAZARA,CZ4000RI,13,6/4/2022,32056657S,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G04, ,S10 ALHAMAR, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3599110,4322838,,GRANADA,I22BA000639L,ITRON,FLODIS,13,10/2/2022,"2,69721E+15",VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3550784,4255281,,GRANADA,P21FA025782R,CONTAZARA,CZ4000RI,13,24/3/2022,320564B6D,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G11, ,S86 BOLA DE ORO BAJA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3607678,4333247,,GRANADA,I21JC064066H,ITRON,AQUADIS,25,14/10/2021,"2,69721E+15",VHF - Contador sistema Suez,Leer manualmente,N,COMERCIAL,RIEGO ZONAS PUBLICAS,G51, ,S65 LA INMACULADA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3636483,11039689,,GRANADA,P21FA026255D,CONTAZARA,CZ4000RI,13,12/5/2022,3205668FW,VHF - Contador sistema Suez,Ambos,N,COMERCIAL,LOCALES COMERCIALES Y PROFESIONALES,G19, ,S40 EMASAGRA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3584416,10622064,,GRANADA,D13UF020993L,ITRON,FLOSTAR M,50,10/4/2013, ,IM - Contador i-meter,Ambos,N,INDUSTRIAL,"HOTELES, HOSTALES, PENSIONES Y RESIDENCIAS",G53, ,S40 EMASAGRA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3612662,10663650,,GRANADA,P21FA015942K,CONTAZARA,CZ4000RI,13,1/12/2021,32053E46X,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G16, ,S88 COLINA DEL SERRALLO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3613592,4340206,,GRANADA,P21FA015936M,CONTAZARA,CZ4000RI,13,1/12/2021,32053E40R,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G16, ,S88 COLINA DEL SERRALLO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3612262,4338643,,GRANADA,P21FA015981R,CONTAZARA,CZ4000RI,13,3/12/2021,32053E6DY,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G16, ,S88 COLINA DEL SERRALLO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3611532,4337792,,GRANADA,P21FA015982S,CONTAZARA,CZ4000RI,13,3/12/2021,32053E6EZ,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G16, ,S88 COLINA DEL SERRALLO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3637443,8769646,,GRANADA,P21FA015604V,CONTAZARA,CZ4000RI,13,5/11/2021,32053CF4R,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G16, ,S88 COLINA DEL SERRALLO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3611603,4337871,,GRANADA,P21FA015977V,CONTAZARA,CZ4000RI,13,3/12/2021,32053E69E,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G16, ,S88 COLINA DEL SERRALLO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3611789,4338074,,GRANADA,P21FA015976U,CONTAZARA,CZ4000RI,13,3/12/2021,32053E68D,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G16, ,S88 COLINA DEL SERRALLO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3612110,4338457,,GRANADA,P21FA015983T,CONTAZARA,CZ4000RI,13,3/12/2021,32053E6FA,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G16, ,S88 COLINA DEL SERRALLO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3611746,4338029,,GRANADA,P21FA015978W,CONTAZARA,CZ4000RI,13,3/12/2021,32053E6AV,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G16, ,S88 COLINA DEL SERRALLO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3611540,4337801,,GRANADA,P21FA015941J,CONTAZARA,CZ4000RI,13,1/12/2021,32053E45W,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G16, ,S88 COLINA DEL SERRALLO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3612526,9334084,,GRANADA,P21FA015943L,CONTAZARA,CZ4000RI,13,1/12/2021,32053E47Y,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G16, ,S88 COLINA DEL SERRALLO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3611542,10865420,,GRANADA,P21FA015937N,CONTAZARA,CZ4000RI,13,1/12/2021,32053E41S,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S88 COLINA DEL SERRALLO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3611976,4338301,,GRANADA,P21FA015979X,CONTAZARA,CZ4000RI,13,3/12/2021,32053E6BW,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G16, ,S88 COLINA DEL SERRALLO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3612223,9681163,,GRANADA,P21FA015984U,CONTAZARA,CZ4000RI,13,3/12/2021,32053E70X,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G16, ,S88 COLINA DEL SERRALLO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3596999,11002186,,GRANADA,P21FA026237B,CONTAZARA,CZ4000RI,13,30/3/2022,3205667DS,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G25, ,S27 CARTUJA,LINARES
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3597000,11004129,,GRANADA,P21FA026243Z,CONTAZARA,CZ4000RI,13,31/3/2022,32056683U,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G24, ,S27 CARTUJA,LINARES
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7819148,11482074,,GRANADA,P21FA010123P,CONTAZARA,CZ4000RI,13,3/5/2021,3205278BF, , ,N,DOMESTICO,VIVIENDAS,G28, ,S7 SANTA BARBARA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7445343,10844111,,GRANADA,P21FA016509B,CONTAZARA,CZ4000RI,13,4/10/2021,3205407DS,VHF - Contador sistema Suez,Ambos,N,COMERCIAL,LOCALES COMERCIALES Y PROFESIONALES,G28, ,S7 SANTA BARBARA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3521233,11060185,,GRANADA,P21FA026356H,CONTAZARA,CZ4000RI,13,1/6/2022,320566F4P,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G27, ,S32 CUESTA SAN ANTONIO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3521234,11421168,,GRANADA,P21FA026140T,CONTAZARA,CZ4000RI,13,29/3/2022,3205661CF,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G27, ,S32 CUESTA SAN ANTONIO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3488680,11438836,,GRANADA,P21FA009975E,CONTAZARA,CZ4000RI,13,8/9/2021,320526F7C, , ,N,DOMESTICO,VIVIENDAS,G27, ,S31 REAL DE CARTUJA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3609338,10858482,,GRANADA,P21FA016264Z,CONTAZARA,CZ4000RI,13,20/10/2021,32053F88K,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G27, ,S31 REAL DE CARTUJA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7870822,10929234,,GRANADA,P21FA026577S,CONTAZARA,CZ4000RI,13,13/1/2022,320567D1L,VHF - Contador sistema Suez,Leer por telelectura,S,DOMESTICO,VIVIENDAS,G27, ,S32 CUESTA SAN ANTONIO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7870823,10929231,,GRANADA,P21FA026632I,CONTAZARA,CZ4000RI,13,13/1/2022,32056808P,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G27, ,S32 CUESTA SAN ANTONIO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3609189,11461416,,GRANADA,P22FA012442S,CONTAZARA,CZ4000RI,13,30/8/2023,3206309AU,VHF - Contador sistema Suez,Ambos,N,INDUSTRIAL,RESTAURANTES Y BARES CON RESTAURACION,G32, ,S3 FUENTE DE LAS BATALLAS, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3614908,10732732,,GRANADA,P21FA010279I,CONTAZARA,CZ4000RI,13,25/5/2021,32052827C,VHF - Contador sistema Suez,Leer manualmente,N,DOMESTICO,VIVIENDAS,G12, ,S62 PALACIO DE DEPORTES, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3532769,10722205,,GRANADA,P21FA010140Q,CONTAZARA,CZ4000RI,13,18/5/2021,3205279CI,VHF - Contador sistema Suez,Leer manualmente,N,DOMESTICO,VIVIENDAS,G39, ,S9 OBISPO HURTADO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3539004,10957989,,GRANADA,P21FA025875V,CONTAZARA,CZ4000RI,13,16/2/2022,32056513D,VHF - Contador sistema Suez,Ambos,N,DOMESTICO,VIVIENDAS,G39, ,S9 OBISPO HURTADO, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,3613565,10942396,,GRANADA,P21FA025475J,CONTAZARA,CZ4000RI,13,31/1/2022,32056383L, , ,N,DOMESTICO,VIVIENDAS,G17, ,S3 FUENTE DE LAS BATALLAS, 
